Municipio_residencia,Estado_residencia,Municipio_ocorrencia,Estado_ocorrencia,ano,faixa_etaria,sexo,Cod_CID_10,dcid_capitulo,total_obitos
Inhumas,GO,Inhumas,GO,2012.0,50 A 59 ANOS,MASCULINO,N189,XIV,1
Inhumas,GO,Inhumas,GO,2012.0,50 A 59 ANOS,MASCULINO,Y294,XX,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,A419,I,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,B572,I,2
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,C383,II,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,E148,IV,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,E149,IV,4
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,E669,IV,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,I219,IX,2
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,L89,XII,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,FEMININO,X700,XX,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,A419,I,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,I10,IX,2
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,I110,IX,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,I219,IX,7
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,J189,X,4
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,J440,X,3
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,J448,X,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,J81,X,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,J980,X,1
Inhumas,GO,Inhumas,GO,2012.0,60 A 69 ANOS,MASCULINO,N179,XIV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,A419,I,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,B572,I,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,C260,II,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,C348,II,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,C349,II,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,C80,II,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,E146,IV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,E669,IV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,E789,IV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I10,IX,4
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I219,IX,2
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I429,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I500,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I509,IX,2
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I519,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I64,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I678,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I693,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,I99,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,G309,VI,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,J189,X,2
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,J440,X,2
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,J449,X,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,K566,XI,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,K729,XI,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,FEMININO,X090,XX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,B572,I,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,C412,II,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,C64,II,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,E142,IV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,E145,IV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,E649,IV,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,I219,IX,5
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,I251,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,I420,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,I509,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,J189,X,4
Inhumas,GO,Inhumas,GO,2012.0,70 A 79 ANOS,MASCULINO,J440,X,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,B572,I,2
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,E149,IV,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,E41,IV,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I10,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I219,IX,3
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I251,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I279,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I64,IX,2
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I678,IX,2
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I694,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I714,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,I868,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,G309,VI,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,J189,X,6
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,J440,X,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,J969,X,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,V093,XX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,FEMININO,W180,XX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,B572,I,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,C179,II,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,C349,II,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,C679,II,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,E788,IV,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,I10,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,I219,IX,3
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,I422,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,I48,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,I500,IX,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,I64,IX,2
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,I678,IX,3
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,I694,IX,2
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,J189,X,8
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,J440,X,4
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,J449,X,2
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,J969,X,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,K562,XI,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,N390,XIV,1
Inhumas,GO,Inhumas,GO,2012.0,80 ANOS E MAIS,MASCULINO,W060,XX,1
Inhumas,GO,Inhumas,GO,2012.0,NÃƒO INFORMADO,FEMININO,P001,XVI,1
Inhumas,GO,Ipameri,GO,2012.0,50 A 59 ANOS,MASCULINO,V892,XX,2
Inhumas,GO,ItauÃ§u,GO,2012.0,30 A 39 ANOS,MASCULINO,W877,XX,1
Inhumas,GO,ItauÃ§u,GO,2012.0,30 A 39 ANOS,MASCULINO,X994,XX,1
Inhumas,GO,MatrinchÃ£,GO,2012.0,70 A 79 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,Montes Claros de GoiÃ¡s,GO,2012.0,60 A 69 ANOS,MASCULINO,V549,XX,1
Inhumas,GO,Mundo Novo,GO,2012.0,NÃƒO INFORMADO,MASCULINO,V499,XX,1
Inhumas,GO,NerÃ³polis,GO,2012.0,40 A 49 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,NerÃ³polis,GO,2012.0,40 A 49 ANOS,MASCULINO,J189,X,1
Inhumas,GO,NerÃ³polis,GO,2012.0,50 A 59 ANOS,FEMININO,E46,IV,1
Inhumas,GO,NerÃ³polis,GO,2012.0,50 A 59 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,NerÃ³polis,GO,2012.0,60 A 69 ANOS,FEMININO,I500,IX,1
Inhumas,GO,NerÃ³polis,GO,2012.0,60 A 69 ANOS,FEMININO,J189,X,1
Inhumas,GO,NerÃ³polis,GO,2012.0,60 A 69 ANOS,MASCULINO,B572,I,1
Inhumas,GO,NerÃ³polis,GO,2012.0,60 A 69 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,NerÃ³polis,GO,2012.0,70 A 79 ANOS,FEMININO,I499,IX,1
Inhumas,GO,NerÃ³polis,GO,2012.0,70 A 79 ANOS,FEMININO,I64,IX,1
Inhumas,GO,NerÃ³polis,GO,2012.0,70 A 79 ANOS,MASCULINO,J440,X,1
Inhumas,GO,NerÃ³polis,GO,2012.0,80 ANOS E MAIS,FEMININO,J440,X,1
Inhumas,GO,NerÃ³polis,GO,2012.0,80 ANOS E MAIS,MASCULINO,I500,IX,1
Inhumas,GO,NerÃ³polis,GO,2012.0,80 ANOS E MAIS,MASCULINO,J440,X,2
Inhumas,GO,NerÃ³polis,GO,2012.0,80 ANOS E MAIS,MASCULINO,N179,XIV,1
Inhumas,GO,UnaÃ­,MG,2012.0,20 A 29 ANOS,MASCULINO,V041,XX,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2013.0,15 A 19 ANOS,MASCULINO,X954,XX,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,MASCULINO,X680,XX,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,I499,IX,1
Inhumas,GO,Aparecida de GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,J189,X,1
Inhumas,GO,AruanÃ£,GO,2013.0,30 A 39 ANOS,MASCULINO,W748,XX,1
Inhumas,GO,CaturaÃ­,GO,2013.0,20 A 29 ANOS,MASCULINO,X998,XX,1
Inhumas,GO,DamolÃ¢ndia,GO,2013.0,30 A 39 ANOS,MASCULINO,V299,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,01 A 04 ANOS,FEMININO,J180,X,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,01 A 04 ANOS,MASCULINO,W799,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,05 A 09 ANOS,MASCULINO,C920,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,15 A 19 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,20 A 29 ANOS,FEMININO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,20 A 29 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,20 A 29 ANOS,MASCULINO,X999,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,30 A 39 ANOS,MASCULINO,B207,I,2
Inhumas,GO,GoiÃ¢nia,GO,2013.0,30 A 39 ANOS,MASCULINO,E147,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,30 A 39 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,30 A 39 ANOS,MASCULINO,K566,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,30 A 39 ANOS,MASCULINO,K860,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,30 A 39 ANOS,MASCULINO,V041,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,30 A 39 ANOS,MASCULINO,V299,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,30 A 39 ANOS,MASCULINO,X954,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,FEMININO,C509,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,FEMININO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,FEMININO,G35,VI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,MASCULINO,C069,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,MASCULINO,C509,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,MASCULINO,E668,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,MASCULINO,I81,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,MASCULINO,V234,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,40 A 49 ANOS,MASCULINO,X429,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,FEMININO,C259,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,FEMININO,C349,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,FEMININO,C509,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,FEMININO,I500,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,FEMININO,I519,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,MASCULINO,B572,I,2
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,MASCULINO,C140,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,MASCULINO,C240,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,MASCULINO,C349,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,MASCULINO,K639,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,MASCULINO,N189,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,MASCULINO,V234,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,50 A 59 ANOS,MASCULINO,Y149,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,FEMININO,I10,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,FEMININO,I130,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,FEMININO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,FEMININO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,FEMININO,N179,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,FEMININO,V031,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,MASCULINO,E142,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,MASCULINO,I248,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,MASCULINO,I694,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,MASCULINO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,MASCULINO,J440,X,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,MASCULINO,V234,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,60 A 69 ANOS,MASCULINO,W019,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,B572,I,2
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,C187,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,C240,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,C509,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,E149,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,I251,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,I64,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,I718,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,I802,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,J189,X,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,FEMININO,N390,XIV,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,B572,I,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,C259,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,C349,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,C61,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,I251,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,I500,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,I64,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,I678,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,I718,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,J449,X,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,K562,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,70 A 79 ANOS,MASCULINO,K631,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,B572,I,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,C900,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,I251,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,I255,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,J189,X,2
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,K403,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,K859,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,W019,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,FEMININO,W199,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,C61,II,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,E840,IV,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,I110,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,I119,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,I219,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,I499,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,I694,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,J440,X,2
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,J449,X,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,K566,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,K850,XI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,80 ANOS E MAIS,MASCULINO,W199,XX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,NÃƒO INFORMADO,FEMININO,P220,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,NÃƒO INFORMADO,FEMININO,Q248,XVII,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,NÃƒO INFORMADO,MASCULINO,I429,IX,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,NÃƒO INFORMADO,MASCULINO,P269,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,NÃƒO INFORMADO,MASCULINO,P399,XVI,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,NÃƒO INFORMADO,MASCULINO,Q031,XVII,1
Inhumas,GO,GoiÃ¢nia,GO,2013.0,NÃƒO INFORMADO,MASCULINO,Q257,XVII,1
Inhumas,GO,Goianira,GO,2013.0,30 A 39 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,GuarujÃ¡,SP,2013.0,50 A 59 ANOS,FEMININO,I64,IX,1
Inhumas,GO,Inhumas,GO,2013.0,15 A 19 ANOS,MASCULINO,V234,XX,1
Inhumas,GO,Inhumas,GO,2013.0,15 A 19 ANOS,MASCULINO,W698,XX,1
Inhumas,GO,Inhumas,GO,2013.0,15 A 19 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,FEMININO,A09,I,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,FEMININO,V892,XX,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,MASCULINO,Q204,XVII,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,MASCULINO,V239,XX,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,MASCULINO,W748,XX,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,MASCULINO,W760,XX,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,MASCULINO,X934,XX,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,MASCULINO,X954,XX,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,MASCULINO,X959,XX,1
Inhumas,GO,Inhumas,GO,2013.0,20 A 29 ANOS,MASCULINO,Y098,XX,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,FEMININO,J449,X,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,FEMININO,X990,XX,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,MASCULINO,C716,II,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,MASCULINO,C961,II,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,MASCULINO,V239,XX,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,MASCULINO,W130,XX,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,MASCULINO,X700,XX,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,MASCULINO,X958,XX,1
Inhumas,GO,Inhumas,GO,2013.0,30 A 39 ANOS,MASCULINO,X999,XX,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,FEMININO,I219,IX,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,FEMININO,I472,IX,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,FEMININO,I500,IX,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,FEMININO,I678,IX,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,FEMININO,K566,XI,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,FEMININO,K859,XI,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,MASCULINO,C109,II,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,MASCULINO,C20,II,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,MASCULINO,E149,IV,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,MASCULINO,I251,IX,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,MASCULINO,I426,IX,1
Inhumas,GO,Inhumas,GO,2013.0,40 A 49 ANOS,MASCULINO,I500,IX,1
